reading_id,equipment_id,site_id,date_key,timestamp,vibration_g,temperature_c,pressure_psi,hours_operated,load_tonnes,fuel_consumption_lph
8532,TRK009,PB01,20250528,2025-05-28 06:00:00,0.92,73.6,50.7,23013.8,331.0,204.5
8533,TRK009,PB01,20250529,2025-05-29 00:00:00,2.42,72.1,39.3,23019.2,350.5,270.8
8534,TRK009,PB01,20250529,2025-05-29 06:00:00,1.1,70.5,37.4,23024.8,304.9,232.3
8535,TRK009,PB01,20250530,2025-05-30 00:00:00,1.64,65.5,50.8,23030.2,356.6,273.1
8536,TRK009,PB01,20250530,2025-05-30 06:00:00,0.53,65.8,54.8,23035.5,251.4,226.2
8537,TRK009,PB01,20250531,2025-05-31 00:00:00,0.63,74.6,48.7,23041.1,296.6,225.4
8538,TRK009,PB01,20250531,2025-05-31 06:00:00,1.23,73.1,43.3,23046.6,187.8,255.2
8539,TRK009,PB01,20250601,2025-06-01 00:00:00,1.84,143.0,38.5,23052.6,310.7,204.7
8540,TRK009,PB01,20250601,2025-06-01 06:00:00,2.07,92.4,47.3,23057.6,376.1,226.3
8541,TRK009,PB01,20250609,2025-06-09 00:00:00,1.08,89.9,51.2,23063.2,236.6,211.2
8542,TRK009,PB01,20250609,2025-06-09 06:00:00,0.91,79.2,41.1,23069.1,247.2,243.8
8543,TRK009,PB01,20250610,2025-06-10 00:00:00,2.02,71.2,45.7,23074.2,313.0,207.6
8544,TRK009,PB01,20250610,2025-06-10 06:00:00,1.29,93.2,49.5,23079.3,189.0,183.0
8545,TRK009,PB01,20250611,2025-06-11 00:00:00,1.89,77.8,41.9,23085.1,340.6,223.0
8546,TRK009,PB01,20250611,2025-06-11 06:00:00,0.82,90.7,52.5,23090.2,329.6,242.6
8547,TRK009,PB01,20250612,2025-06-12 00:00:00,0.67,88.2,53.4,23096.0,184.6,267.5
8548,TRK009,PB01,20250612,2025-06-12 06:00:00,1.27,69.7,54.8,23101.8,346.5,230.2
8549,TRK009,PB01,20250613,2025-06-13 00:00:00,1.14,81.0,35.2,23106.9,293.8,263.3
8550,TRK009,PB01,20250613,2025-06-13 06:00:00,2.1,72.7,35.9,23112.0,345.9,194.3
8551,TRK009,PB01,20250614,2025-06-14 00:00:00,0.84,91.2,47.3,23117.6,302.2,267.4
8552,TRK009,PB01,20250614,2025-06-14 06:00:00,2.15,93.1,52.9,23123.1,246.6,261.5
8553,TRK009,PB01,20250615,2025-06-15 00:00:00,0.82,78.5,36.4,23128.4,366.8,191.2
8554,TRK009,PB01,20250615,2025-06-15 06:00:00,2.08,77.5,36.6,23133.4,280.9,227.2
8555,TRK009,PB01,20250616,2025-06-16 00:00:00,0.95,,53.2,23139.3,374.9,263.2
8556,TRK009,PB01,20250616,2025-06-16 06:00:00,0.97,77.0,37.8,23145.3,367.4,213.3
8557,TRK009,PB01,20250617,2025-06-17 00:00:00,1.8,79.6,45.2,23150.6,272.9,191.4
8558,TRK009,PB01,20250617,2025-06-17 06:00:00,0.75,75.5,42.4,23156.5,318.6,240.8
8559,TRK009,PB01,20250618,2025-06-18 00:00:00,0.78,72.9,50.3,23162.3,313.4,206.5
8560,TRK009,PB01,20250618,2025-06-18 06:00:00,1.03,78.6,39.6,23167.5,221.0,267.9
8561,TRK009,PB01,20250619,2025-06-19 00:00:00,,73.8,48.7,23173.0,225.8,200.5
8562,TRK009,PB01,20250619,2025-06-19 06:00:00,1.26,81.6,48.0,23178.9,375.2,198.1
8563,TRK009,PB01,20250620,2025-06-20 00:00:00,1.53,75.0,50.3,23184.9,392.7,269.7
8564,TRK009,PB01,20250620,2025-06-20 06:00:00,2.25,75.1,46.9,23190.7,282.0,250.7
8565,TRK009,PB01,20250621,2025-06-21 00:00:00,1.72,71.3,45.5,23196.4,341.7,214.8
8566,TRK009,PB01,20250621,2025-06-21 06:00:00,0.73,75.3,41.0,23201.7,200.3,237.9
8567,TRK009,PB01,20250622,2025-06-22 00:00:00,1.83,71.0,45.0,23206.7,299.3,198.4
8568,TRK009,PB01,20250622,2025-06-22 06:00:00,1.79,78.7,44.7,23212.4,274.7,191.0
8569,TRK009,PB01,20250630,2025-06-30 00:00:00,0.73,86.2,43.8,23218.1,203.4,260.6
8570,TRK009,PB01,20250630,2025-06-30 06:00:00,0.74,88.7,35.9,23223.6,287.8,210.1
8571,TRK009,PB01,20250701,2025-07-01 00:00:00,2.28,81.9,38.2,23229.0,246.5,249.1
8572,TRK009,PB01,20250701,2025-07-01 06:00:00,1.59,75.5,38.8,23234.3,266.6,241.1
8573,TRK009,PB01,20250702,2025-07-02 00:00:00,1.46,71.0,41.3,23239.4,285.8,277.8
8574,TRK009,PB01,20250702,2025-07-02 06:00:00,1.03,66.5,38.9,23245.1,386.5,229.9
8575,TRK009,PB01,20250703,2025-07-03 00:00:00,1.14,70.7,53.0,23251.0,205.8,183.2
8576,TRK009,PB01,20250703,2025-07-03 06:00:00,0.97,90.8,,23256.7,300.2,191.5
8577,TRK009,PB01,20250704,2025-07-04 00:00:00,1.32,65.4,51.8,23261.9,342.9,216.7
8578,TRK009,PB01,20250704,2025-07-04 06:00:00,1.37,78.5,42.8,23267.4,345.0,236.0
8579,TRK009,PB01,20250705,2025-07-05 00:00:00,0.78,89.0,47.7,23272.9,373.9,248.8
8580,TRK009,PB01,20250705,2025-07-05 06:00:00,2.01,70.2,49.2,23278.5,339.6,214.2
8581,TRK009,PB01,20250706,2025-07-06 00:00:00,2.27,75.5,44.2,23284.2,272.3,247.4
8582,TRK009,PB01,20250706,2025-07-06 06:00:00,2.18,81.9,50.0,23290.2,345.3,235.1
8583,TRK009,PB01,20250707,2025-07-07 00:00:00,1.75,76.2,39.6,23296.1,241.9,180.4
8584,TRK009,PB01,20250707,2025-07-07 06:00:00,0.94,75.1,48.9,23301.4,201.3,266.4
8585,TRK009,PB01,20250708,2025-07-08 00:00:00,2.27,66.9,47.6,23306.6,345.3,244.1
8586,TRK009,PB01,20250708,2025-07-08 06:00:00,1.23,69.4,39.4,23311.8,346.4,189.4
8587,TRK009,PB01,20250709,2025-07-09 00:00:00,1.0,93.7,37.2,23317.6,256.6,267.7
8588,TRK009,PB01,20250709,2025-07-09 06:00:00,0.82,83.1,36.3,23322.7,354.8,272.1
8589,TRK009,PB01,20250710,2025-07-10 00:00:00,0.79,79.8,51.4,23328.5,269.3,232.7
8590,TRK009,PB01,20250710,2025-07-10 06:00:00,2.19,75.7,54.0,23333.8,231.9,235.3
8591,TRK009,PB01,20250711,2025-07-11 00:00:00,1.6,75.3,35.1,23339.2,299.5,181.9
8592,TRK009,PB01,20250711,2025-07-11 06:00:00,1.84,73.7,54.4,23344.3,399.5,222.2
8593,TRK009,PB01,20250712,2025-07-12 00:00:00,2.25,80.5,42.9,23349.5,363.4,180.5
8594,TRK009,PB01,20250712,2025-07-12 06:00:00,0.74,82.3,39.4,23355.5,193.2,215.8
8595,TRK009,PB01,20250713,2025-07-13 00:00:00,2.13,84.6,45.6,23361.4,386.5,278.4
8596,TRK009,PB01,20250713,2025-07-13 06:00:00,1.73,93.5,53.4,23366.9,250.0,196.2
8597,TRK009,PB01,20250721,2025-07-21 00:00:00,1.45,68.0,51.2,23372.7,286.1,195.9
8598,TRK009,PB01,20250721,2025-07-21 06:00:00,1.78,94.4,51.8,23378.4,182.2,257.0
8599,TRK009,PB01,20250722,2025-07-22 00:00:00,0.66,89.5,47.0,23384.3,231.3,215.7
8600,TRK009,PB01,20250722,2025-07-22 06:00:00,1.33,71.2,53.7,23389.6,344.7,237.0
8601,TRK009,PB01,20250723,2025-07-23 00:00:00,1.17,65.4,44.1,23394.9,308.5,241.1
8602,TRK009,PB01,20250723,2025-07-23 06:00:00,1.68,87.9,36.3,23400.2,361.7,259.5
8603,TRK009,PB01,20250724,2025-07-24 00:00:00,1.08,66.4,39.5,23405.4,198.4,252.1
8604,TRK009,PB01,20250724,2025-07-24 06:00:00,1.81,68.6,36.6,23411.3,207.3,253.5
8605,TRK009,PB01,20250725,2025-07-25 00:00:00,1.47,94.3,36.6,23417.2,203.8,218.3
8606,TRK009,PB01,20250725,2025-07-25 06:00:00,1.98,65.6,46.0,23422.4,218.8,253.3
8607,TRK009,PB01,20250726,2025-07-26 00:00:00,2.34,90.6,36.7,23428.4,338.5,198.4
8608,TRK009,PB01,20250726,2025-07-26 06:00:00,1.3,81.4,39.9,23433.8,258.0,238.4
8609,TRK009,PB01,20250727,2025-07-27 00:00:00,2.02,78.7,36.3,23438.9,283.5,199.0
8610,TRK009,PB01,20250727,2025-07-27 06:00:00,1.92,68.1,49.7,23444.1,291.5,250.8
8611,TRK009,PB01,20250728,2025-07-28 00:00:00,2.46,73.6,42.6,23449.3,361.7,222.4
8612,TRK009,PB01,20250728,2025-07-28 06:00:00,1.04,77.5,46.5,23454.5,185.8,253.8
8613,TRK009,PB01,20250729,2025-07-29 00:00:00,1.97,92.1,46.0,23460.0,335.3,180.7
8614,TRK009,PB01,20250729,2025-07-29 06:00:00,0.66,77.8,44.9,23465.2,258.8,207.1
8615,TRK009,PB01,20250730,2025-07-30 00:00:00,2.42,84.7,36.3,23470.4,341.2,208.2
8616,TRK009,PB01,20250730,2025-07-30 06:00:00,1.55,68.0,41.2,23475.4,214.1,231.6
8617,TRK009,PB01,20250731,2025-07-31 00:00:00,1.79,83.8,45.4,23480.5,228.2,278.0
8618,TRK009,PB01,20250731,2025-07-31 06:00:00,1.19,,39.0,23485.9,351.7,188.7
8619,TRK009,PB01,20250801,2025-08-01 00:00:00,2.45,82.9,52.2,23491.2,347.7,191.9
8620,TRK009,PB01,20250801,2025-08-01 06:00:00,1.66,74.6,43.2,23496.8,255.8,271.9
8621,TRK009,PB01,20250802,2025-08-02 00:00:00,2.04,78.3,52.0,23502.5,245.0,222.4
8622,TRK009,PB01,20250802,2025-08-02 06:00:00,0.86,94.9,43.1,23507.6,367.5,240.1
8623,TRK009,PB01,20250803,2025-08-03 00:00:00,0.97,,36.0,23513.3,360.1,233.1
8624,TRK009,PB01,20250803,2025-08-03 06:00:00,1.7,67.8,46.5,23519.2,183.0,261.4
8625,TRK009,PB01,20250811,2025-08-11 00:00:00,1.95,65.5,47.1,23525.0,238.2,274.9
8626,TRK009,PB01,20250811,2025-08-11 06:00:00,1.67,92.7,39.7,23530.8,219.6,218.2
8627,TRK009,PB01,20250812,2025-08-12 00:00:00,0.72,92.4,46.1,23536.5,353.6,182.3
8628,TRK009,PB01,20250812,2025-08-12 06:00:00,1.58,84.4,39.5,23541.8,222.5,193.0
8629,TRK009,PB01,20250813,2025-08-13 00:00:00,,71.1,35.4,23547.0,182.2,186.1
8630,TRK009,PB01,20250813,2025-08-13 06:00:00,0.6,81.2,46.9,23552.3,238.4,210.0
8631,TRK009,PB01,20250814,2025-08-14 00:00:00,0.9,83.6,42.4,23558.3,234.2,251.6
8632,TRK009,PB01,20250814,2025-08-14 06:00:00,1.95,,42.5,23563.5,382.7,207.5
8633,TRK009,PB01,20250815,2025-08-15 00:00:00,0.65,82.4,35.2,23569.5,324.1,185.4
8634,TRK009,PB01,20250815,2025-08-15 06:00:00,0.56,70.2,38.0,23575.0,184.1,181.0
8635,TRK009,PB01,20250816,2025-08-16 00:00:00,1.82,79.0,38.5,23580.9,279.0,203.0
8636,TRK009,PB01,20250816,2025-08-16 06:00:00,2.04,71.7,47.7,23586.7,342.2,279.7
8637,TRK009,PB01,20250817,2025-08-17 00:00:00,1.72,80.2,40.7,23591.9,262.2,272.7
8638,TRK009,PB01,20250817,2025-08-17 06:00:00,0.66,83.3,36.3,23597.0,390.1,204.0
8639,TRK009,PB01,20250818,2025-08-18 00:00:00,1.57,79.3,50.6,23602.3,364.5,208.0
8640,TRK009,PB01,20250818,2025-08-18 06:00:00,0.68,71.6,41.4,23608.3,338.7,235.3
8641,TRK009,PB01,20250819,2025-08-19 00:00:00,0.73,79.8,36.0,23613.6,247.0,211.9
8642,TRK009,PB01,20250819,2025-08-19 06:00:00,2.37,67.7,37.5,23619.1,291.9,259.0
8643,TRK009,PB01,20250820,2025-08-20 00:00:00,1.64,79.1,46.8,23624.7,181.9,216.9
8644,TRK009,PB01,20250820,2025-08-20 06:00:00,2.07,90.8,47.0,23630.5,337.5,199.8
8645,TRK009,PB01,20250821,2025-08-21 00:00:00,0.68,68.0,42.5,23635.7,267.9,236.5
8646,TRK009,PB01,20250821,2025-08-21 06:00:00,,79.8,48.2,23641.6,246.2,183.5
8647,TRK009,PB01,20250822,2025-08-22 00:00:00,1.55,67.9,44.0,23646.9,240.1,192.2
8648,TRK009,PB01,20250822,2025-08-22 06:00:00,0.67,69.6,48.7,23651.9,231.9,274.0
8649,TRK009,PB01,20250823,2025-08-23 00:00:00,1.46,71.8,37.2,23657.4,271.9,202.9
8650,TRK009,PB01,20250823,2025-08-23 06:00:00,0.81,75.3,41.7,23662.6,276.8,197.2
8651,TRK009,PB01,20250824,2025-08-24 00:00:00,1.28,76.0,52.9,23667.7,226.2,220.9
8652,TRK009,PB01,20250824,2025-08-24 06:00:00,1.91,69.8,36.9,23673.1,384.7,212.4
8653,TRK009,PB01,20250901,2025-09-01 00:00:00,0.72,81.6,51.7,23679.1,353.4,229.8
8654,TRK009,PB01,20250901,2025-09-01 06:00:00,2.12,73.8,53.6,23684.9,361.5,250.4
8655,TRK009,PB01,20250902,2025-09-02 00:00:00,2.41,82.9,39.1,23690.6,364.2,246.0
8656,TRK009,PB01,20250902,2025-09-02 06:00:00,1.49,89.9,35.2,23695.9,271.0,277.8
8657,TRK009,PB01,20250903,2025-09-03 00:00:00,1.84,80.5,50.5,23701.7,330.7,181.5
8658,TRK009,PB01,20250903,2025-09-03 06:00:00,1.81,86.6,37.3,23707.2,292.1,203.1
8659,TRK009,PB01,20250904,2025-09-04 00:00:00,1.69,80.6,49.9,23712.6,257.6,263.3
8660,TRK009,PB01,20250904,2025-09-04 06:00:00,1.89,84.8,50.6,23718.1,237.0,243.6
8661,TRK009,PB01,20250905,2025-09-05 00:00:00,2.0,74.8,44.8,23724.0,227.2,230.6
8662,TRK009,PB01,20250905,2025-09-05 06:00:00,1.87,83.6,49.5,23729.2,185.5,216.0
8663,TRK009,PB01,20250906,2025-09-06 00:00:00,2.34,78.9,51.1,23734.5,191.6,220.2
8664,TRK009,PB01,20250906,2025-09-06 06:00:00,1.37,88.4,,23739.8,385.6,182.3
8665,TRK009,PB01,20250907,2025-09-07 00:00:00,2.17,70.3,43.3,23745.2,247.4,198.0
8666,TRK009,PB01,20250907,2025-09-07 06:00:00,1.33,81.6,40.7,23750.9,322.9,278.5
8667,TRK009,PB01,20250908,2025-09-08 00:00:00,1.83,75.0,47.5,23756.3,206.2,240.3
8668,TRK009,PB01,20250908,2025-09-08 06:00:00,1.31,84.4,45.8,23762.3,212.8,184.2
8669,TRK009,PB01,20250909,2025-09-09 00:00:00,1.02,67.9,46.2,23767.9,263.8,222.2
8670,TRK009,PB01,20250909,2025-09-09 06:00:00,1.64,87.5,42.2,23773.0,326.6,228.3
8671,TRK009,PB01,20250910,2025-09-10 00:00:00,2.02,78.7,50.1,23778.4,209.6,206.7
8672,TRK009,PB01,20250910,2025-09-10 06:00:00,0.72,75.0,44.4,23784.3,220.0,197.1
8673,TRK009,PB01,20250911,2025-09-11 00:00:00,1.44,75.3,47.9,23789.4,335.9,246.0
8674,TRK009,PB01,20250911,2025-09-11 06:00:00,2.07,84.2,54.1,23794.8,191.2,222.8
8675,TRK009,PB01,20250912,2025-09-12 00:00:00,1.33,65.3,45.0,23800.6,369.8,203.7
8676,TRK009,PB01,20250912,2025-09-12 06:00:00,1.74,76.1,52.9,23806.0,277.3,198.7
8677,TRK009,PB01,20250913,2025-09-13 00:00:00,1.26,82.1,43.6,23811.9,352.7,221.3
8678,TRK009,PB01,20250913,2025-09-13 06:00:00,1.12,70.8,38.2,23817.7,273.4,233.8
8679,TRK009,PB01,20250914,2025-09-14 00:00:00,,89.8,45.4,23823.2,227.9,195.1
8680,TRK009,PB01,20250914,2025-09-14 06:00:00,2.06,86.1,53.7,23828.5,353.5,184.1
8681,TRK009,PB01,20250922,2025-09-22 00:00:00,1.06,70.5,45.8,23834.4,235.0,198.3
8682,TRK009,PB01,20250922,2025-09-22 06:00:00,0.92,74.7,42.7,23840.1,225.4,183.8
8683,TRK009,PB01,20250923,2025-09-23 00:00:00,1.59,65.2,54.1,23845.8,230.2,255.4
8684,TRK009,PB01,20250923,2025-09-23 06:00:00,2.2,66.4,48.8,23851.6,189.8,244.4
8685,TRK009,PB01,20250924,2025-09-24 00:00:00,2.12,93.1,54.5,23857.3,210.3,233.0
8686,TRK009,PB01,20250924,2025-09-24 06:00:00,2.33,80.2,42.9,23862.7,369.9,268.3
8687,TRK009,PB01,20250925,2025-09-25 00:00:00,2.06,72.8,35.5,23867.9,200.0,221.5
8688,TRK009,PB01,20250925,2025-09-25 06:00:00,1.67,82.3,45.2,23873.1,369.2,202.7
8689,TRK009,PB01,20250926,2025-09-26 00:00:00,0.7,80.9,47.6,23878.1,357.9,276.2
8690,TRK009,PB01,20250926,2025-09-26 06:00:00,0.66,92.1,44.3,23883.2,315.5,277.7
8691,TRK009,PB01,20250927,2025-09-27 00:00:00,1.88,68.1,47.7,23888.3,194.7,262.2
8692,TRK009,PB01,20250927,2025-09-27 06:00:00,0.98,78.0,35.9,23893.3,298.4,269.4
8693,TRK009,PB01,20250928,2025-09-28 00:00:00,1.36,73.3,53.1,23898.7,351.5,209.1
8694,TRK009,PB01,20250928,2025-09-28 06:00:00,1.98,90.9,47.5,23904.3,215.1,195.0
8695,TRK009,PB01,20250929,2025-09-29 00:00:00,2.46,69.0,54.1,23909.4,333.1,206.6
8696,TRK009,PB01,20250929,2025-09-29 06:00:00,,88.5,41.3,23915.3,350.8,233.5
8697,TRK009,PB01,20250930,2025-09-30 00:00:00,1.75,85.4,48.3,23920.6,284.2,189.5
8698,TRK009,PB01,20250930,2025-09-30 06:00:00,0.5,69.9,37.3,23926.4,331.3,216.2
8699,TRK009,PB01,20251001,2025-10-01 00:00:00,2.32,87.1,43.7,23931.4,223.8,207.6
8700,TRK009,PB01,20251001,2025-10-01 06:00:00,2.41,87.1,53.9,23936.9,219.9,186.5
8701,TRK009,PB01,20251002,2025-10-02 00:00:00,1.53,80.1,39.0,23942.3,248.4,220.3
8702,TRK009,PB01,20251002,2025-10-02 06:00:00,0.59,84.2,46.8,23947.4,212.3,182.7
8703,TRK009,PB01,20251003,2025-10-03 00:00:00,1.45,71.6,43.3,23953.1,269.1,239.3
8704,TRK009,PB01,20251003,2025-10-03 06:00:00,0.56,83.9,38.2,23958.4,378.8,267.0
8705,TRK009,PB01,20251004,2025-10-04 00:00:00,0.62,86.1,44.1,23964.0,261.8,195.3
8706,TRK009,PB01,20251004,2025-10-04 06:00:00,,82.1,48.6,23969.3,364.9,251.7
8707,TRK009,PB01,20251005,2025-10-05 00:00:00,0.54,81.9,52.0,23975.2,242.2,220.3
8708,TRK009,PB01,20251005,2025-10-05 06:00:00,2.24,69.5,45.1,23980.7,358.5,190.2
8709,TRK009,PB01,20251013,2025-10-13 00:00:00,1.02,74.9,39.3,23986.6,227.7,226.7
8710,TRK009,PB01,20251013,2025-10-13 06:00:00,2.2,84.3,38.0,23991.7,296.1,223.8
8711,TRK009,PB01,20251014,2025-10-14 00:00:00,2.03,83.3,50.6,23996.8,315.2,251.3
8712,TRK009,PB01,20251014,2025-10-14 06:00:00,1.42,82.3,38.9,24002.4,247.4,205.6
8713,TRK009,PB01,20251015,2025-10-15 00:00:00,1.75,77.1,47.9,24007.7,308.2,253.7
8714,TRK009,PB01,20251015,2025-10-15 06:00:00,0.71,77.5,36.9,24012.9,199.6,209.5
8715,TRK009,PB01,20251016,2025-10-16 00:00:00,2.48,66.4,45.3,24018.4,367.0,207.2
8716,TRK009,PB01,20251016,2025-10-16 06:00:00,2.42,81.1,44.2,24024.3,342.5,263.9
8717,TRK009,PB01,20251017,2025-10-17 00:00:00,2.19,85.8,38.7,24029.7,203.8,267.9
8718,TRK009,PB01,20251017,2025-10-17 06:00:00,1.33,94.3,48.3,24035.5,203.6,245.7
8719,TRK009,PB01,20251018,2025-10-18 00:00:00,0.89,82.2,43.2,24041.4,285.2,236.6
8720,TRK009,PB01,20251018,2025-10-18 06:00:00,1.88,81.6,54.1,24046.5,184.8,197.5
8721,TRK009,PB01,20251019,2025-10-19 00:00:00,8.01,81.7,42.2,24052.2,273.0,247.0
8722,TRK009,PB01,20251019,2025-10-19 06:00:00,2.08,92.5,53.4,24057.3,284.1,242.7
8723,TRK009,PB01,20251020,2025-10-20 00:00:00,1.7,66.3,47.6,24063.1,386.2,257.0
8724,TRK009,PB01,20251020,2025-10-20 06:00:00,0.93,66.2,,24068.2,355.4,228.7
8725,TRK009,PB01,20251021,2025-10-21 00:00:00,0.52,89.8,42.1,24074.1,284.0,251.5
8726,TRK009,PB01,20251021,2025-10-21 06:00:00,0.82,84.5,54.6,24079.3,386.1,276.8
8727,TRK009,PB01,20251022,2025-10-22 00:00:00,1.06,68.5,53.5,24085.1,253.6,186.3
8728,TRK009,PB01,20251022,2025-10-22 06:00:00,2.12,94.2,43.8,24090.4,305.9,261.6
8729,TRK009,PB01,20251023,2025-10-23 00:00:00,0.92,73.2,36.9,24095.8,377.9,278.0
8730,TRK009,PB01,20251023,2025-10-23 06:00:00,2.49,85.6,48.3,24101.4,261.9,242.7
8731,TRK009,PB01,20251024,2025-10-24 00:00:00,0.83,80.0,38.2,24107.1,280.6,190.5
8732,TRK009,PB01,20251024,2025-10-24 06:00:00,1.45,87.6,42.6,24112.6,224.3,273.7
8733,TRK009,PB01,20251025,2025-10-25 00:00:00,1.72,76.6,37.3,24118.4,207.2,259.7
8734,TRK009,PB01,20251025,2025-10-25 06:00:00,0.6,84.1,48.7,24123.9,240.2,214.3
8735,TRK009,PB01,20251026,2025-10-26 00:00:00,1.38,72.4,35.4,24129.1,241.8,189.6
8736,TRK009,PB01,20251026,2025-10-26 06:00:00,1.31,83.4,49.5,24134.4,274.0,221.5
8737,TRK009,PB01,20251103,2025-11-03 00:00:00,1.08,68.9,45.3,24140.1,372.7,240.7
8738,TRK009,PB01,20251103,2025-11-03 06:00:00,2.12,75.9,42.4,24145.3,280.7,239.3
8739,TRK009,PB01,20251104,2025-11-04 00:00:00,1.76,84.2,43.0,24150.5,351.7,265.2
8740,TRK009,PB01,20251104,2025-11-04 06:00:00,0.9,75.8,43.8,24156.1,312.1,228.7
8741,TRK009,PB01,20251105,2025-11-05 00:00:00,1.45,68.8,47.0,24161.1,340.7,278.2
8742,TRK009,PB01,20251105,2025-11-05 06:00:00,0.66,81.4,35.6,24166.2,196.4,213.5
8743,TRK009,PB01,20251106,2025-11-06 00:00:00,2.04,70.0,38.6,24171.3,205.9,213.3
8744,TRK009,PB01,20251106,2025-11-06 06:00:00,1.36,90.7,35.1,24177.2,295.1,268.8
8745,TRK009,PB01,20251107,2025-11-07 00:00:00,0.83,78.2,50.0,24183.1,358.0,249.3
8746,TRK009,PB01,20251107,2025-11-07 06:00:00,0.8,84.3,45.0,24189.0,382.5,218.3
8747,TRK009,PB01,20251108,2025-11-08 00:00:00,0.96,67.3,54.5,24194.7,243.5,229.0
8748,TRK009,PB01,20251108,2025-11-08 06:00:00,2.18,74.4,45.6,24199.7,255.6,184.8
8749,TRK009,PB01,20251109,2025-11-09 00:00:00,1.32,67.5,53.8,24205.0,327.7,209.7
8750,TRK009,PB01,20251109,2025-11-09 06:00:00,2.12,93.7,45.4,24210.2,343.6,249.8
8751,TRK009,PB01,20251110,2025-11-10 00:00:00,0.93,85.7,36.6,24215.5,230.2,263.9
8752,TRK009,PB01,20251110,2025-11-10 06:00:00,1.46,75.8,40.5,24221.0,337.1,269.3
8753,TRK009,PB01,20251111,2025-11-11 00:00:00,,67.0,51.0,24226.6,386.8,253.0
8754,TRK009,PB01,20251111,2025-11-11 06:00:00,0.7,65.8,38.7,24231.9,394.3,219.3
8755,TRK009,PB01,20251112,2025-11-12 00:00:00,2.29,69.1,,24237.4,324.2,187.7
8756,TRK009,PB01,20251112,2025-11-12 06:00:00,1.86,91.4,51.5,24243.3,306.0,271.4
8757,TRK009,PB01,20251113,2025-11-13 00:00:00,1.04,77.3,36.0,24249.0,185.1,203.0
8758,TRK009,PB01,20251113,2025-11-13 06:00:00,1.69,76.0,49.1,24254.3,186.3,203.9
8759,TRK009,PB01,20251114,2025-11-14 00:00:00,1.85,83.7,48.1,24259.8,377.1,193.6
8760,TRK009,PB01,20251114,2025-11-14 06:00:00,2.23,84.9,36.4,24265.6,350.6,230.7
8761,TRK009,PB01,20251115,2025-11-15 00:00:00,2.44,72.1,51.5,24271.2,244.8,190.8
8762,TRK009,PB01,20251115,2025-11-15 06:00:00,0.77,84.2,45.1,24276.7,230.0,272.8
8763,TRK009,PB01,20251116,2025-11-16 00:00:00,1.4,73.6,37.9,24281.8,291.4,245.6
8764,TRK009,PB01,20251116,2025-11-16 06:00:00,2.27,66.1,48.6,24287.1,394.7,256.3
8765,TRK009,PB01,20251124,2025-11-24 00:00:00,2.48,65.4,37.2,24292.6,195.1,253.5
8766,TRK009,PB01,20251124,2025-11-24 06:00:00,1.77,83.0,35.1,24297.9,317.5,262.2
8767,TRK009,PB01,20251125,2025-11-25 00:00:00,2.38,94.8,54.0,24303.7,226.9,187.8
8768,TRK009,PB01,20251125,2025-11-25 06:00:00,2.08,79.8,53.3,24309.1,198.5,251.6
8769,TRK009,PB01,20251126,2025-11-26 00:00:00,0.62,76.9,40.1,24314.3,354.0,208.6
8770,TRK009,PB01,20251126,2025-11-26 06:00:00,1.73,91.3,48.9,24319.6,282.8,266.6
8771,TRK009,PB01,20251127,2025-11-27 00:00:00,1.37,87.0,48.1,24324.9,303.8,274.0
8772,TRK009,PB01,20251127,2025-11-27 06:00:00,0.91,86.6,37.8,24330.6,325.3,187.2
8773,TRK009,PB01,20251128,2025-11-28 00:00:00,0.57,69.7,52.4,24336.1,225.6,270.3
8774,TRK009,PB01,20251128,2025-11-28 06:00:00,2.25,83.0,45.8,24341.6,363.3,255.3
8775,TRK009,PB01,20251129,2025-11-29 00:00:00,1.56,86.5,47.0,24347.0,252.3,201.4
8776,TRK009,PB01,20251129,2025-11-29 06:00:00,1.44,84.9,42.2,24352.1,340.6,254.8
8777,TRK009,PB01,20251130,2025-11-30 00:00:00,2.33,67.8,51.3,24357.3,339.8,267.3
8778,TRK009,PB01,20251130,2025-11-30 06:00:00,1.8,71.7,50.1,24363.0,340.0,238.4
8779,TRK009,PB01,20251201,2025-12-01 00:00:00,0.78,73.1,52.5,24368.2,243.3,233.2
8780,TRK009,PB01,20251201,2025-12-01 06:00:00,1.8,81.6,54.3,24373.8,375.2,192.1
8781,TRK009,PB01,20251202,2025-12-02 00:00:00,1.02,80.2,37.0,24379.7,377.7,201.3
8782,TRK009,PB01,20251202,2025-12-02 06:00:00,2.49,92.8,,24385.4,271.3,182.1
8783,TRK009,PB01,20251203,2025-12-03 00:00:00,0.61,66.1,44.4,24390.5,235.0,279.4
8784,TRK009,PB01,20251203,2025-12-03 06:00:00,1.34,90.9,52.6,24395.8,218.3,182.5
8785,TRK009,PB01,20251204,2025-12-04 00:00:00,1.21,88.4,48.7,24401.7,197.6,230.9
8786,TRK009,PB01,20251204,2025-12-04 06:00:00,2.04,89.1,37.8,24407.3,276.7,210.4
8787,TRK009,PB01,20251205,2025-12-05 00:00:00,1.82,72.3,51.6,24412.5,256.0,201.3
8788,TRK009,PB01,20251205,2025-12-05 06:00:00,0.54,75.3,48.2,24417.6,347.0,246.0
8789,TRK009,PB01,20251206,2025-12-06 00:00:00,1.66,65.1,35.0,24422.7,346.3,279.1
