maintenance_id,equipment_id,site_id,date_key,maintenance_date,maintenance_type,service_category,duration_hours,labor_cost,parts_cost,technician
MNT01059,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.7,1742.05,2259.81,Tech-A
MNT01060,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.8,2249.82,2999.39,Tech-D
MNT01061,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,1226.81,3293.22,Tech-C
MNT01062,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.3,1448.59,7446.26,Tech-E
MNT01063,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.9,950.65,4457.02,Tech-B
MNT01064,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.0,2016.93,3869.21,Tech-D
MNT01065,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.9,1621.5,5067.45,Tech-A
MNT01066,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,2395.24,3515.6,Tech-E
MNT01067,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,957.36,3481.16,Tech-D
MNT01068,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.8,1772.72,2544.11,Tech-C
MNT01069,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.6,1723.92,3426.08,Tech-E
MNT01070,TRK037,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,1113.06,5367.98,Tech-D
MNT01071,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.7,2088.63,7163.48,Tech-D
MNT01072,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.0,2162.33,3907.34,Tech-E
MNT01073,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.3,2438.69,3739.18,Tech-B
MNT01074,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,2045.31,3050.65,Tech-A
MNT01075,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,1411.96,5186.41,Tech-C
MNT01076,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.9,2192.16,5256.37,Tech-E
MNT01077,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.5,1013.16,2523.62,Tech-B
MNT01078,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1642.89,3578.74,Tech-E
MNT01079,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.7,2246.82,3225.71,Tech-B
MNT01080,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.1,2449.29,4037.46,Tech-E
MNT01081,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.2,2498.82,1785.42,Tech-C
MNT01082,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.7,1814.48,4935.33,Tech-E
MNT01083,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.4,1985.2,3838.34,Tech-C
MNT01084,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.3,1316.41,6533.05,Tech-B
MNT01085,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.4,2208.09,4854.75,Tech-C
MNT01086,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,1846.62,7651.05,Tech-D
MNT01087,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.9,2420.57,7100.23,Tech-D
MNT01088,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.3,2083.04,5048.02,Tech-D
MNT01089,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.8,1331.45,2349.73,Tech-A
MNT01090,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.0,1339.9,7181.87,Tech-A
MNT01091,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.2,1126.15,3255.59,Tech-C
MNT01092,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.3,2146.42,5266.86,Tech-A
MNT01093,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.2,1639.18,2595.84,Tech-B
MNT01094,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.6,1146.81,2823.19,Tech-A
MNT01095,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,1839.18,6441.08,Tech-C
MNT01096,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.6,1151.66,3427.98,Tech-C
MNT01097,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.8,1721.42,5941.95,Tech-D
MNT01098,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.8,1445.78,6688.61,Tech-D
MNT01099,TRK038,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.2,1559.05,5534.9,Tech-B
MNT01100,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,1497.26,4959.62,Tech-C
MNT01101,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,1369.06,4538.31,Tech-C
MNT01102,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,2055.39,7316.54,Tech-C
MNT01103,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.5,2387.68,1786.44,Tech-D
MNT01104,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,2317.93,2429.3,Tech-D
MNT01105,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.8,1902.99,6493.06,Tech-B
MNT01106,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.3,904.0,2792.87,Tech-E
MNT01107,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,860.76,4064.57,Tech-A
MNT01108,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.2,1078.9,6740.72,Tech-C
MNT01109,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.8,2020.15,7353.42,Tech-E
MNT01110,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.1,1158.73,6966.9,Tech-E
MNT01111,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.7,2294.48,2718.79,Tech-D
MNT01112,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.4,2415.92,5149.94,Tech-D
MNT01113,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,1497.64,6556.97,Tech-B
MNT01114,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,1767.5,6178.96,Tech-E
MNT01115,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,1352.79,3382.04,Tech-B
MNT01116,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.9,848.1,5411.5,Tech-D
MNT01117,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.6,1416.19,5264.15,Tech-E
MNT01118,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.9,1448.77,4006.39,Tech-A
MNT01119,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,1609.47,1583.69,Tech-E
MNT01120,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.1,1571.78,5764.38,Tech-B
MNT01121,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,1720.59,3250.53,Tech-B
MNT01122,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,1510.07,6328.19,Tech-B
MNT01123,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.1,1685.06,6788.33,Tech-B
MNT01124,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,1923.22,5951.21,Tech-A
MNT01125,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.3,1679.25,6193.04,Tech-A
MNT01126,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.3,1408.72,2598.55,Tech-C
MNT01127,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.3,1866.03,4460.41,Tech-E
MNT01128,TRK039,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.1,826.36,7550.26,Tech-D
MNT01129,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,912.66,5334.05,Tech-D
MNT01130,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.4,1550.5,7367.11,Tech-D
MNT01131,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.1,1246.76,6655.42,Tech-A
MNT01132,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.6,1249.44,6146.65,Tech-C
MNT01133,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.7,2215.26,5893.55,Tech-A
MNT01134,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.5,2211.5,2080.3,Tech-E
MNT01135,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.9,2260.42,1587.05,Tech-A
MNT01136,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.5,1056.59,2604.37,Tech-E
MNT01137,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.6,1342.3,3261.94,Tech-E
MNT01138,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.9,2452.5,4872.24,Tech-B
MNT01139,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.0,1824.06,7007.3,Tech-C
MNT01140,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.1,1465.55,5332.99,Tech-B
MNT01141,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.5,1134.36,1807.57,Tech-D
MNT01142,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.3,931.84,2424.58,Tech-B
MNT01143,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.8,2490.65,4167.49,Tech-D
MNT01144,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.4,2273.67,2703.77,Tech-C
MNT01145,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.7,2031.37,4002.1,Tech-E
MNT01146,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.2,1908.01,7725.22,Tech-A
MNT01147,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.8,1991.93,7460.92,Tech-C
MNT01148,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.4,2350.33,4870.33,Tech-C
MNT01149,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.5,976.43,5912.33,Tech-A
MNT01150,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.8,1908.88,7345.59,Tech-C
MNT01151,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.6,1468.84,5414.25,Tech-D
MNT01152,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.9,2462.96,1790.73,Tech-E
MNT01153,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,1016.5,5990.07,Tech-E
MNT01154,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,1641.65,3241.8,Tech-E
MNT01155,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.6,1058.81,7843.64,Tech-E
MNT01156,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.3,2374.91,6474.8,Tech-D
MNT01157,TRK040,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.5,2225.32,7125.07,Tech-A
MNT01158,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,916.17,7075.12,Tech-B
MNT01159,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.3,1178.52,4430.59,Tech-B
MNT01160,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.6,1988.35,5130.82,Tech-E
MNT01161,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.3,996.89,7179.52,Tech-A
MNT01162,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.0,1277.74,1669.77,Tech-C
MNT01163,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,2037.23,2649.12,Tech-D
MNT01164,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.3,1703.57,4069.66,Tech-B
MNT01165,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.7,2121.14,7565.41,Tech-C
MNT01166,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.5,2111.61,3877.7,Tech-E
MNT01167,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.2,2047.84,3453.23,Tech-A
MNT01168,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.3,1630.93,7474.07,Tech-B
MNT01169,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.3,2194.17,4815.67,Tech-E
MNT01170,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.9,1514.55,7163.78,Tech-C
MNT01171,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,1649.06,5464.42,Tech-D
MNT01172,TRK041,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,1920.4,1989.51,Tech-D
MNT01173,TRK041,KL03,20240126,2024-01-26 00:00:00,Scheduled,Filter Replacement,4.1,1159.69,4079.9,Tech-E
MNT01174,TRK041,KL03,20240401,2024-04-01 00:00:00,Scheduled,Preventive Service,4.1,931.26,3786.35,Tech-E
MNT01175,TRK041,KL03,20240607,2024-06-07 00:00:00,Scheduled,Tire Rotation,2.7,2162.7,5853.38,Tech-D
MNT01176,TRK041,KL03,20240819,2024-08-19 00:00:00,Scheduled,Tire Rotation,2.7,1753.57,6716.82,Tech-D
MNT01177,TRK041,KL03,20241024,2024-10-24 06:00:00,Scheduled,Fluid Top-Up,5.8,1192.11,7078.16,Tech-C
MNT01178,TRK041,KL03,20241229,2024-12-29 06:00:00,Scheduled,Brake Inspection,3.7,2398.41,4620.82,Tech-A
MNT01179,TRK041,KL03,20250306,2025-03-06 06:00:00,Scheduled,Brake Inspection,3.2,1744.87,3807.34,Tech-B
MNT01180,TRK041,KL03,20250511,2025-05-11 06:00:00,Scheduled,Preventive Service,3.8,1560.99,3946.76,Tech-B
MNT01181,TRK041,KL03,20250724,2025-07-24 00:00:00,Scheduled,Oil Change,4.2,2459.58,2808.35,Tech-B
MNT01182,TRK041,KL03,20250928,2025-09-28 06:00:00,Scheduled,Preventive Service,5.9,1710.78,4265.78,Tech-E
MNT01183,TRK041,KL03,20251204,2025-12-04 06:00:00,Scheduled,Filter Replacement,3.7,1003.28,5390.29,Tech-C
MNT01184,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,1657.06,7421.38,Tech-A
MNT01185,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.2,2050.36,2321.44,Tech-B
MNT01186,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.5,867.37,3975.01,Tech-C
MNT01187,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,2124.87,4834.31,Tech-D
MNT01188,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.8,1094.96,4703.31,Tech-D
MNT01189,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.6,908.26,1515.29,Tech-E
MNT01190,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,923.99,2123.83,Tech-E
MNT01191,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.5,1797.49,3301.3,Tech-C
MNT01192,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.0,1082.3,2069.32,Tech-B
MNT01193,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,1380.49,5086.38,Tech-A
MNT01194,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.8,1336.17,1520.39,Tech-B
MNT01195,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.7,2067.7,2698.13,Tech-E
MNT01196,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.7,812.39,2774.55,Tech-C
MNT01197,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.2,1811.32,6325.08,Tech-A
MNT01198,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.9,2317.54,2856.18,Tech-B
MNT01199,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,2394.48,7258.6,Tech-C
MNT01200,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.8,1803.05,2515.41,Tech-C
MNT01201,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.9,1867.65,6168.71,Tech-C
MNT01202,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.6,1127.82,6020.0,Tech-A
MNT01203,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,1277.94,4744.07,Tech-A
MNT01204,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.2,2264.13,2642.14,Tech-A
MNT01205,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1453.33,3800.46,Tech-E
MNT01206,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.5,2348.86,7299.62,Tech-C
MNT01207,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.2,1546.49,1567.99,Tech-A
MNT01208,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,2334.79,5082.7,Tech-E
MNT01209,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.0,2116.52,4934.4,Tech-C
MNT01210,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,838.59,6072.02,Tech-E
MNT01211,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.4,964.47,5781.02,Tech-A
MNT01212,TRK042,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.8,1728.42,5742.23,Tech-A
MNT01213,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.4,2389.34,7783.36,Tech-B
MNT01214,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,6.0,2362.27,2607.12,Tech-C
MNT01215,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,1483.7,3226.28,Tech-B
MNT01216,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.8,1027.28,3755.81,Tech-D
MNT01217,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.3,1310.19,4225.62,Tech-C
MNT01218,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.5,933.11,5609.74,Tech-C
MNT01219,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.5,2225.74,6462.78,Tech-C
MNT01220,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.7,1390.78,4309.49,Tech-E
MNT01221,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,1191.56,6367.82,Tech-A
MNT01222,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,1202.17,4805.16,Tech-B
MNT01223,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.2,1723.93,5410.78,Tech-D
MNT01224,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.0,1807.55,6409.05,Tech-E
MNT01225,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.7,2349.81,7302.99,Tech-C
MNT01226,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.7,842.27,4067.45,Tech-E
MNT01227,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.1,1470.3,3178.58,Tech-E
MNT01228,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.2,1079.36,7710.91,Tech-A
MNT01229,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.8,1560.84,5327.25,Tech-A
MNT01230,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.9,1341.55,6111.67,Tech-A
MNT01231,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.4,1754.81,6357.96,Tech-A
MNT01232,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.4,953.1,4086.91,Tech-C
MNT01233,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.8,1551.4,7052.71,Tech-C
MNT01234,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,879.62,3595.12,Tech-E
MNT01235,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.7,2153.69,1533.21,Tech-A
MNT01236,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.1,1742.87,6904.24,Tech-E
MNT01237,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.1,1874.34,4127.49,Tech-C
MNT01238,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.8,2440.85,6217.8,Tech-B
MNT01239,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,999.56,1596.3,Tech-C
MNT01240,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.8,2318.82,1975.1,Tech-D
MNT01241,TRK043,KL03,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.0,1232.2,1959.57,Tech-D
MNT01242,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.0,2490.71,6181.92,Tech-B
MNT01243,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,1017.18,3322.59,Tech-C
MNT01244,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.2,1996.4,6812.12,Tech-C
MNT01245,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.5,2108.62,3338.01,Tech-D
MNT01246,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.7,1739.06,5599.89,Tech-D
MNT01247,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.0,1695.51,7027.85,Tech-D
MNT01248,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.0,1897.14,7154.31,Tech-D
MNT01249,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.1,1346.52,2645.63,Tech-D
MNT01250,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.0,1307.73,6721.18,Tech-C
MNT01251,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.8,1982.93,3128.91,Tech-B
MNT01252,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.5,2096.18,3414.34,Tech-B
MNT01253,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,2368.46,4755.76,Tech-D
MNT01254,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.2,1858.43,5074.09,Tech-E
MNT01255,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,2497.17,5559.43,Tech-C
MNT01256,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.6,2358.43,7168.13,Tech-A
MNT01257,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.7,2246.45,3994.3,Tech-D
MNT01258,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.7,1622.45,6165.39,Tech-A
MNT01259,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.5,2124.43,5136.17,Tech-B
MNT01260,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.2,1449.62,7957.92,Tech-E
MNT01261,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.1,1750.82,6162.58,Tech-E
MNT01262,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.4,956.98,5130.19,Tech-E
MNT01263,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.1,2198.88,6049.14,Tech-D
MNT01264,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,954.48,6175.93,Tech-C
MNT01265,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.0,930.57,4637.21,Tech-C
MNT01266,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,2065.27,6543.48,Tech-D
MNT01267,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.2,2118.87,6826.5,Tech-C
MNT01268,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.6,1669.19,1925.1,Tech-C
MNT01269,TRK044,CP04,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.1,1304.99,6547.68,Tech-A
